Roll_mean,Roll_std,Roll_min,Roll_max,Gyroscope_z_mean,Gyroscope_z_std,Gyroscope_z_min,Gyroscope_z_max,Gravity_x_mean,Gravity_x_std,Gravity_x_min,Gravity_x_max,Rot12_mean,Rot12_std,Rot12_min,Rot12_max,Rot13_mean,Rot13_std,Rot13_min,Rot13_max,Rot21_mean,Rot21_std,Rot21_min,Rot21_max,Rot22_mean,Rot22_std,Rot22_min,Rot22_max,Rot23_mean,Rot23_std,Rot23_min,Rot23_max,Rot31_mean,Rot31_std,Rot31_min,Rot31_max,Rot32_mean,Rot32_std,Rot32_min,Rot32_max,Rot33_mean,Rot33_std,Rot33_min,Rot33_max,duration,label,path
-119.09030998484091,11.76264899458571,-135.7250649908379,-95.7466745127866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9830617526093045,0.0062304080799617375,-0.9908713102340698,-0.9682852029800416,0.14252990061366877,0.05136922875561888,0.082026332616806,0.2494072616100311,-0.08360374497400745,0.01661998847775608,-0.1055309176445007,-0.0391985774040222,0.1345781192586228,0.05438537947632375,0.072199523448944,0.2498264610767364,0.9857004220421249,0.007739357914989183,0.9657255411148072,0.9935330152511596,-0.9910219525163239,0.003536004303024236,-0.9980412721633912,-0.9848418235778807,-0.10569589383698794,0.03619608327587814,-0.1629109382629394,-0.003247857093811,-0.07114638790890973,0.01787418362132895,-0.0942177772521972,-0.0190139710903167,148.0,1,data\train\right\imu_data_2025-10-30_08-56-07.csv_single_trial_11.csv
-94.3669408924801,7.313528059270017,-109.16219691480627,-82.99975916676915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9707040889068734,0.02103647960448918,-0.993111491203308,-0.9266009330749512,0.21024071505141362,0.08951591878694504,0.0761941969394683,0.3681182861328125,-0.01500084868316482,0.013709982746343368,-0.0515958964824676,0.0109330713748931,0.21052204833521865,0.08848586444153837,0.0781026780605316,0.3657767474651336,0.973144195366315,0.020691100902746912,0.9297032356262208,0.9967800378799438,-0.9972494988994025,0.0019119453711188273,-0.9999388456344604,-0.9927613735198976,-0.00911273209322163,0.07112489183751405,-0.1192257106304168,0.1003434956073761,-0.008525558295679678,0.01659305104558592,-0.0327068865299224,0.0301994681358337,233.0,0,data\train\left\imu_data_2025-10-30_09-17-57.csv_single_trial_15.csv
-129.40978352787724,22.425579907846895,-172.80878657071716,-102.7011798530387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9793202243550285,0.013678730866355699,-0.9957507848739624,-0.9489378929138184,0.14736798265217485,0.09436622360363231,0.0127525329589843,0.3054540455341339,-0.09019776663855104,0.02037219386313463,-0.132866084575653,-0.0468868911266326,0.1422615138648068,0.10213639107491419,-0.0034076571464538,0.3095979690551758,0.9800750404128229,0.015235479463222809,0.9497108459472656,0.9949041604995728,-0.9906044134294799,0.005452721066293148,-0.9973986744880676,-0.980435848236084,-0.05729564743516333,0.08241277405146666,-0.1699080765247345,0.0936711430549621,-0.09079592686673106,0.018832064900008775,-0.1286839246749878,-0.0473325848579406,191.0,1,data\train\right\imu_data_2025-10-30_09-14-24.csv_single_trial_20.csv
-120.3821182544496,16.58105520626877,-143.64249465100764,-87.4000818758297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9659101403960886,0.006883938687608443,-0.9834561347961426,-0.9572561383247375,0.11420526661614111,0.05620113089429962,0.039535105228424,0.2252815961837768,-0.029748819595159445,0.01592164538430591,-0.0514062047004699,0.0180620849132537,0.12406223226887306,0.05213162496873849,0.0524203777313232,0.2263431847095489,0.9903093169825946,0.006313098911732872,0.9737009406089784,0.9979562759399414,-0.973613861457322,0.012991406489941243,-0.998926043510437,-0.9590981006622314,0.21039057863775149,0.06780049629873007,0.031497299671173,0.277847558259964,-0.05230115226996956,0.01763026135996561,-0.0753844082355499,0.0077854394912719,129.0,0,data\train\left\imu_data_2025-10-30_08-47-16.csv_single_trial_6.csv
-114.62988473289364,15.242243081045329,-139.06481785025127,-92.4827090084553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9776641677139671,0.008560005466601229,-0.9906415939331056,-0.9609416723251344,0.16835663918476956,0.06539014175460318,0.0638409554958343,0.2742961645126343,-0.08116946193822626,0.03525234891471867,-0.1424067020416259,-0.0112929642200469,0.15999883318402963,0.06804860794826267,0.0542839467525482,0.271866500377655,0.9807218837130601,0.011097935183728034,0.9604668617248536,0.995241641998291,-0.9902867834279492,0.0046076410754254,-0.9999207258224488,-0.98163241147995,-0.11137376488394037,0.038277396746676816,-0.1571969389915466,0.0024290084838867,-0.06559260825442656,0.033752608126784905,-0.1207897663116455,-0.0100017189979553,157.0,1,data\train\right\imu_data_2025-10-30_08-56-07.csv_single_trial_13.csv
-94.64247249818278,9.816443754883714,-109.99234214911904,-81.32621746437235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9780515096404335,0.008507335219776525,-0.9895921349525452,-0.9656378030776978,0.18312282508069816,0.04996026870137283,0.1088607907295227,0.2519926428794861,-0.021865503354506027,0.025309614217609477,-0.0499613881111145,0.0278140604496002,0.18158732327547933,0.05215267222843875,0.1045138239860534,0.2533860206604004,0.9813786615024913,0.009136548876936924,0.9669653177261353,0.9932676553726196,-0.9957746245644309,0.0011836288366452341,-0.9985722899436952,-0.9943073391914368,-0.0861708814447576,0.01495572396598436,-0.10014408826828,-0.0370898246765136,-0.006628915396603647,0.02717759165362295,-0.0396055579185485,0.038442313671112,55.0,1,data\train\right\imu_data_2025-10-30_08-56-07.csv_single_trial_8.csv
-107.62990725906083,15.357256859284664,-132.46263604662494,-87.21529634164091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9722277680774788,0.008863379608836132,-0.9845910668373108,-0.9561470150947572,0.19349282883204422,0.056708129585001155,0.0966078341007232,0.2729757130146026,-0.07073645196951826,0.04280089152964248,-0.1198311448097229,0.0048407018184661,0.18459161787064043,0.061767029765008384,0.0821799337863922,0.2688255906105041,0.9773354352294624,0.009524129758240261,0.961789846420288,0.9913885593414308,-0.989483348347924,0.00691582951211108,-0.9996010065078736,-0.9805741906166076,-0.11817937102410696,0.0532826659043908,-0.1743729412555694,-0.0261624455451965,-0.050792825492945524,0.03859540362449851,-0.0973070263862609,0.0113129913806915,154.0,1,data\train\right\imu_data_2025-10-30_08-43-55.csv_single_trial_1.csv
-130.9285367049567,10.203066461841065,-143.50726531271093,-102.6246675586741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9873223528265953,0.004402605252459488,-0.9941326379776,-0.979985237121582,0.13922910445502823,0.03682706157333828,0.0849290490150451,0.1990610957145691,-0.12521500566176003,0.023770492974057218,-0.168780505657196,-0.0458377599716186,0.13038890436291692,0.03916472122136026,0.0764261782169342,0.1982495486736297,0.982443531709058,0.005074231757613203,0.9744884967803956,0.9897508025169371,-0.9895986084427152,0.004066910857478416,-0.9988723397254944,-0.9816793203353882,-0.07679929105298854,0.02723830968241609,-0.1212674379348754,-0.0180489122867584,-0.1165493915655783,0.021312866517291335,-0.1556061506271362,-0.0426485538482666,112.0,1,data\train\right\imu_data_2025-10-30_08-43-55.csv_single_trial_15.csv
-91.63813854240465,8.829125873937961,-104.80327272817632,-75.35088983133178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9736898222139904,0.01677555712521237,-0.993692934513092,-0.9394872188568116,0.20726176640208888,0.07087853257101695,0.1022321879863739,0.3243533372879028,-0.003344880683081477,0.024050941969265924,-0.0514194071292877,0.049340397119522,0.20842784080578355,0.07118044526399712,0.1033428013324737,0.3277596831321716,0.975004890743567,0.016341710734436826,0.9435665011405944,0.9943935871124268,-0.9978684278167024,0.0018610953003703496,-0.9999995231628418,-0.9925711154937744,-0.0037996343203953423,0.05588795065834395,-0.1209743916988372,0.0688941478729248,0.0006422611827753186,0.03341917676617554,-0.0283546447753906,0.0803884863853454,196.0,0,data\train\left\imu_data_2025-10-30_09-17-57.csv_single_trial_19.csv
-101.62723983092515,13.524946691462482,-136.42973243875494,-87.81278357125723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9652148032188416,0.021451638325790206,-0.995720624923706,-0.9371452331542968,0.2299906073676215,0.09775580144604165,0.0636144280433654,0.3427868187427521,-0.024902820322248654,0.024404448321606247,-0.0711189806461334,0.0078897774219512,0.22937271621492175,0.09981321374260521,0.0588268935680389,0.3440000414848327,0.9673491594526503,0.021103733769079203,0.9388604164123536,0.9957529306411744,-0.9966610508494907,0.0016383780341535962,-0.9997371435165404,-0.9934149980545044,-0.0026778413189781957,0.07292824217929088,-0.1144279837608337,0.0979085266590118,-0.03101225641038679,0.019406731718425406,-0.0668712258338928,0.0077551901340484,225.0,1,data\train\right\imu_data_2025-10-30_09-14-24.csv_single_trial_8.csv
-112.55779287764294,24.85259328481392,-165.12226379828877,-82.04289270594776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9749628999829292,0.005427251436483834,-0.9883646368980408,-0.9673337936401368,0.11969667866826054,0.07627017536441563,0.0066229999065399,0.2398306727409362,-0.010872063785791364,0.016485054221000873,-0.0402154624462127,0.0245837569236755,0.12258638963103292,0.07394077656806178,0.0123577117919921,0.2412952184677124,0.9894568213820457,0.00951965960428261,0.9704167246818542,0.9996954202651978,-0.9849966916441918,0.010866443907959005,-0.9999868869781494,-0.9697736501693726,0.14668083667755127,0.08606994331026097,-0.0169418156147003,0.2415213584899902,-0.023528622388839678,0.013660145324106233,-0.0456888675689697,0.0210432708263397,200.0,0,data\train\left\imu_data_2025-10-30_08-47-16.csv_single_trial_2.csv
-106.84381558544139,89.6532595852735,-178.98174616417134,176.495123558832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9882294213034443,0.011302073959581183,-0.9991417527198792,-0.9649978280067444,0.11404194567621365,0.08065846857062615,-0.0139198005199432,0.2479850351810455,-0.09317413571569105,0.028174486767619408,-0.1549710929393768,-0.0231878757476806,0.11415652147273424,0.08475110392785495,-0.0193284153938293,0.2507491707801819,0.9850033745937741,0.008871316087992152,0.9677743315696716,0.9964290857315063,-0.9933562297181985,0.002158279716025534,-0.996284008026123,-0.9861657619476318,0.0022584135384903833,0.055275108167929604,-0.0603567063808441,0.1139346957206726,-0.09829855303174438,0.02270970764499342,-0.1603466570377349,-0.0437748134136199,194.0,1,data\train\right\imu_data_2025-10-30_09-14-24.csv_single_trial_14.csv
-110.55392045860408,14.748883835869428,-130.6746821581594,-86.22422226644761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9766383647918702,0.008684530324719998,-0.9867985248565674,-0.9599918127059937,0.1652962693944573,0.059614019281487914,0.0882333517074585,0.2676823735237121,-0.06817192435264582,0.028410784514547417,-0.0952349305152893,-0.0042255222797393,0.15731333829462527,0.06361417630491054,0.0771864652633667,0.2669832706451416,0.9826792042702437,0.009629905047444265,0.963485598564148,0.993423342704773,-0.9895991031080484,0.003693583970845812,-0.9985765814781188,-0.9848845601081848,-0.12907370626926418,0.025451902512259077,-0.1553968787193298,-0.0529442727565765,-0.04893966782838104,0.03125785668602893,-0.0797985792160034,0.0169321298599243,160.0,1,data\train\right\imu_data_2025-10-30_08-56-07.csv_single_trial_20.csv
-101.18564028252176,6.336097432704097,-113.4450378617848,-93.04708044216228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.965762766815672,0.017596438406201304,-0.9876163005828856,-0.937853455543518,0.23602266219638338,0.07600051697790873,0.1308262348175048,0.3470034003257751,-0.030341946038623738,0.01278409404979705,-0.0456006824970245,-0.005669742822647,0.23789308655181987,0.07460638234115204,0.1351112723350525,0.3468877673149109,0.9676876716165734,0.01836539165094271,0.9370204210281372,0.9900075793266296,-0.9966959957308417,0.0017742628186822357,-0.9992201328277588,-0.994093418121338,0.04614940925732554,0.051996771557454996,-0.0471173226833343,0.0988482534885406,-0.03999251447267976,0.012693574879672286,-0.0588140487670898,-0.0158784687519073,149.0,0,data\train\left\imu_data_2025-10-30_09-17-57.csv_single_trial_5.csv
-114.871843825533,18.852936915116455,-148.45909406380494,-86.91782403948669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9775742578009764,0.008740075148356478,-0.9870896339416504,-0.9614228010177612,0.1421528402715921,0.0717011795364694,0.0400916934013366,0.2664225995540619,-0.06291180393762054,0.021273868400999704,-0.0926762521266937,-0.0048722326755523,0.13408976607024664,0.07536875343028836,0.0293758809566497,0.2659904658794403,0.9858091804716322,0.010457125665526765,0.9638556241989136,0.9971786737442015,-0.9882527097231812,0.0047370732241972515,-0.9982589483261108,-0.9814769625663756,-0.1396779511123895,0.033193539733122564,-0.1887827813625335,-0.0417165160179138,-0.04559269899295432,0.025373604819361965,-0.0754299759864807,0.0143042206764221,144.0,1,data\train\right\imu_data_2025-10-30_08-56-07.csv_single_trial_19.csv
-130.23079158652993,4.713642689750908,-137.20011409141142,-125.13842592051084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9890526647751148,0.002191118401729369,-0.9922388792037964,-0.9862009286880492,0.13191203199900112,0.018408115752447437,0.1068400144577026,0.1573207378387451,-0.11941366356152751,0.0041827822502846805,-0.1233092546463012,-0.1137677729129791,0.12373524331129511,0.018975190931713595,0.0984764099121093,0.1500730812549591,0.984909672003526,0.002296220290889264,0.9810163974761964,0.9875590801239014,-0.9908037919264573,0.0005951794454068646,-0.9914722442626952,-0.9898899793624878,-0.07796587623082672,0.004565744909903283,-0.0833848416805267,-0.0698983371257782,-0.11038092237252452,0.004897889681146156,-0.115377128124237,-0.1034545302391052,26.0,1,data\train\right\imu_data_2025-10-30_08-43-55.csv_single_trial_4.csv
-116.70000252319637,5.084008763609447,-124.15697981635398,-109.2195057926407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9848225584217146,0.006598906077771942,-0.9929550886154176,-0.9737207889556884,0.15644091484593406,0.04121686203003193,0.1046928763389587,0.2208404839038849,-0.08570863452612178,0.00764373198437864,-0.0996694862842559,-0.0763963758945465,0.15089610744925103,0.04083244303674272,0.1003244221210479,0.2152881920337677,0.9839248026118559,0.007118458704066544,0.9722665548324584,0.992017388343811,-0.9943273429777107,0.00060009947062568,-0.995531976222992,-0.9934512972831726,-0.07484166820844011,0.0065399662560542745,-0.0851069390773773,-0.063049167394638,-0.07507957897934256,0.0056394952441877165,-0.0871266722679138,-0.0689894556999206,51.0,1,data\train\right\imu_data_2025-10-30_08-43-55.csv_single_trial_13.csv
-115.74717853527576,13.333196760093589,-138.2240532723438,-97.09315249788614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.984651061318676,0.0034141386710731065,-0.9916642308235168,-0.9774296283721924,0.12660625040160942,0.04871730913744195,0.0505187511444091,0.2111077904701233,-0.062392002677325094,0.018163890014292496,-0.0969403386116027,-0.0335312485694885,0.12100049890346404,0.052132162442649496,0.0414117574691772,0.2112021744251251,0.9891311207913464,0.006173660070706638,0.9755452871322632,0.9972163438796996,-0.9918189056171394,0.004945062083181476,-0.9990796446800232,-0.985005795955658,-0.10016755935568242,0.055301595332936195,-0.1639489829540252,0.0036775767803192,-0.05280348936223091,0.019770074774077134,-0.0880693793296814,-0.0194255113601684,161.0,1,data\train\right\imu_data_2025-10-30_08-43-55.csv_single_trial_9.csv
-52.66566489932649,95.31659763244774,-141.42629853607622,175.18422805993265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9902340763217801,0.006728377460090611,-0.9993851780891418,-0.9772706031799316,0.10540900649605213,0.07749152124203262,-0.0346231162548065,0.2117619216442108,-0.008628255063360844,0.01813547313193504,-0.0387843251228332,0.036625325679779,0.10610360234648315,0.07721202787282719,-0.0336419939994812,0.2117021083831787,0.991126862856058,0.006671873827498446,0.9773110151290894,0.9997827410697936,-0.998658781850731,0.0014457494385116388,-0.9999920129776,-0.9951152801513672,0.03784485603426836,0.027189905569421104,-0.0130551159381866,0.0926135778427124,-0.012239281129051031,0.018900240014442182,-0.0439251959323883,0.0347816348075866,182.0,0,data\train\left\imu_data_2025-10-30_09-00-23.csv_single_trial_15.csv
-113.81407383200226,11.121046079522142,-132.8314675590682,-99.12545971211064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9125407133529435,0.0308542723102422,-0.964375138282776,-0.8722746968269348,0.13694765029558492,0.06501557495317219,0.0569310784339904,0.2590148746967315,-0.004611376506179128,0.0154085017067688,-0.0411072969436645,0.0229569375514984,0.14733935292087383,0.060783293468768644,0.0730855762958526,0.2671304643154144,0.987024961122826,0.010934361321293315,0.9632285833358764,0.9971943497657776,-0.9245528036089086,0.04009558258039354,-0.9958759546279908,-0.8743852376937866,0.3558282454067202,0.11958373089028089,0.067764788866043,0.4815630912780761,-0.050520405618112434,0.011322206636100871,-0.0714270174503326,-0.0228076577186584,134.0,0,data\train\left\imu_data_2025-10-30_08-47-16.csv_single_trial_15.csv
-98.29322657624611,9.105387229962606,-119.65689540217726,-81.40197460980825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9448588377442854,0.01983756249299989,-0.977452039718628,-0.922423779964447,0.22589797783514548,0.06146026418030373,0.1180325150489807,0.3191872835159302,0.00652390590001796,0.01953708263999546,-0.0326225161552429,0.0347535610198974,0.22886903506928477,0.05906382032960133,0.1344521045684814,0.3216646909713745,0.9713442469465321,0.014020320259016363,0.9468082189559937,0.9907328486442566,-0.9730469481698398,0.0267277626404615,-0.9999643564224244,-0.9297452569007874,0.17044009705042018,0.14808410909078762,-0.0081755816936492,0.3620179295539856,-0.028573574177150042,0.02588679884622297,-0.0672069191932678,0.0320664942264556,116.0,0,data\train\left\imu_data_2025-10-30_08-47-16.csv_single_trial_12.csv
-104.16790994389248,9.600119601634999,-121.4262332457022,-92.99712877296014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9769036300846787,0.010331057909927572,-0.9926990270614624,-0.9640806913375854,0.1776008146708129,0.050305207168021226,0.0943534076213836,0.2393586039543151,-0.057425991922128355,0.008935639236859328,-0.0680055916309356,-0.0423457324504852,0.17254473244557608,0.0508783706754616,0.0895555615425109,0.2357358932495117,0.9819341927278237,0.008207504865046822,0.970681369304657,0.9938678741455078,-0.9925423665124862,0.00145790278666084,-0.9950616359710692,-0.9904994368553162,-0.1134862318390705,0.017695836977773646,-0.1368719637393951,-0.0807979106903076,-0.0372325763350627,0.016701960909439918,-0.0580934286117553,-0.0123305022716522,61.0,1,data\train\right\imu_data_2025-10-30_08-56-07.csv_single_trial_1.csv
-102.32150833479783,19.338182065119582,-141.8336626705033,-75.32018404523491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9843631784121195,0.011753181267446414,-0.9979689121246338,-0.9598137140274048,0.14681720005141363,0.08056375230593862,0.0271076261997222,0.2726493775844574,-0.006645267208417244,0.026659786464365193,-0.0380915701389312,0.0557567477226257,0.14801915105846192,0.0799939598118968,0.0289631485939025,0.2745722234249115,0.9852834943268034,0.012363833110083365,0.9613246321678162,0.9990809559822084,-0.9981978456179301,0.0009848649284730073,-0.99992573261261,-0.9966534972190856,0.0331926087538401,0.038478165217499326,-0.0580320954322814,0.0755987465381622,-0.008730441663000299,0.030685197660207993,-0.0424644649028778,0.0638616979122161,180.0,0,data\train\left\imu_data_2025-10-30_09-17-57.csv_single_trial_10.csv
-107.37353616896452,7.951977423768722,-117.48985877307835,-89.58367082349356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9786113245833304,0.008393185329137298,-0.9904112815856934,-0.9602994322776794,0.17255915533150396,0.04475705829834488,0.1172779500484466,0.2599993944168091,-0.06716423673975848,0.020164789876823252,-0.0937460958957672,-0.0204285979270935,0.16667187814750978,0.04609458273934686,0.1130170822143554,0.259137898683548,0.9823997679256624,0.008297308562000623,0.9655818343162536,0.9917797446250916,-0.9922726846510365,0.002773079396862013,-0.9982196092605592,-0.9877104759216307,-0.10740127654806257,0.028464186986946922,-0.1459901034832,-0.0508641898632049,-0.04988283952397682,0.023531548354872783,-0.0800460278987884,0.0018725395202636,124.0,1,data\train\right\imu_data_2025-10-30_08-56-07.csv_single_trial_10.csv
-116.1223944847294,14.289977321680716,-142.82837194548404,-89.93559480042666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9792769408226013,0.006684801052799979,-0.9883432984352112,-0.9628033638000488,0.14817939837773636,0.060195384437184224,0.0634956359863281,0.2654255926609039,-0.07589398026466365,0.02212011206311219,-0.1109271943569183,-0.0136171877384185,0.13915508349736527,0.0640683890333563,0.0505848228931427,0.265076220035553,0.9849856813748677,0.009225738547127582,0.9641312956809998,0.9944627285003662,-0.9891040754318238,0.005705623813106296,-0.998626947402954,-0.9821486473083496,-0.12556744813919066,0.04166401591338426,-0.1759619712829589,-0.0458747148513793,-0.06052201867103572,0.02178425717750067,-0.0867858529090881,0.0002983510494232,150.0,1,data\train\right\imu_data_2025-10-30_08-56-07.csv_single_trial_18.csv
-94.51680980874865,15.218195637521363,-125.79721740529985,-68.2554557186557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9790006028670891,0.01718128179653246,-0.9983262419700624,-0.9413761496543884,0.17014186434886036,0.09101823174155757,0.0383671522140502,0.3373551666736603,-0.0016422032141217738,0.023143626650667895,-0.0314902365207672,0.0561244487762451,0.17117379897949742,0.09085653796625844,0.0395155847072601,0.3371426463127136,0.9806165870498208,0.01724586850836661,0.9409313201904296,0.9988805651664734,-0.9977118118720896,0.0016625023583479424,-0.9999333024024964,-0.994336724281311,0.010880995907035517,0.05990706569077872,-0.1041070520877838,0.0987562537193298,-0.0004994474789675414,0.029340769706840106,-0.0345414578914642,0.0680616796016693,204.0,0,data\train\left\imu_data_2025-10-30_09-17-57.csv_single_trial_12.csv
-118.19738376603246,7.785440967832359,-132.24910304439038,-103.40880603188954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9232589671654361,0.015110288415462865,-0.9485335946083068,-0.906055986881256,0.10617066254573206,0.04797706267292252,0.0418311059474945,0.1972018182277679,-0.011300849861332321,0.010520504779794094,-0.0552772581577301,0.0033873915672302,0.11755821827266895,0.04790425723613307,0.0522872805595397,0.2039356529712677,0.9917708640652043,0.0061200602011413025,0.9774224758148192,0.9985363483428956,-0.9303690125899655,0.019609810949134266,-0.9688100814819336,-0.9072206020355223,0.3581451970551695,0.0546064772505549,0.2433039844036102,0.4185369610786438,-0.05084672596837788,0.013919383210788953,-0.1088272631168365,-0.034125804901123,112.0,0,data\train\left\imu_data_2025-10-30_08-47-16.csv_single_trial_18.csv
-96.9554565879271,5.3254569490080454,-105.00029934406716,-87.98585083384756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.969539612328925,0.017015815083454792,-0.9879425168037416,-0.9268544912338256,0.2230208728994642,0.07221840727993928,0.1372310221195221,0.3752638399600982,-0.009541181885466253,0.012406679642815964,-0.0264320075511932,0.0118590891361236,0.22415834503108953,0.07134157596192146,0.1393185257911682,0.3749092817306518,0.9716441517784482,0.018058971805127704,0.9267135858535768,0.9899330139160156,-0.9974983233172877,0.0015965087756193048,-0.9999573230743408,-0.9944212436676024,0.05931661546635787,0.02912656726208905,-0.0195922553539276,0.1030963659286499,-0.021493260755019897,0.012875681048855954,-0.0374092459678649,0.0098827481269836,147.0,0,data\train\left\imu_data_2025-10-30_09-17-57.csv_single_trial_7.csv
